Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population (in 100K), thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
66,2012,0,163.0,0,10.21,1356.022164,9.0,3,59.8,0,91.0,5.91,91.0,0.1,13822.8559,2.34,2.2,2.2,0.812,15.5
88,2013,1,157.0,2,3.58,366.4841804,98.0,0,52.4,3,99.0,8.43,98.0,0.1,1847.19849,59.46,1.8,1.7,0.63,11.5
95,2012,1,129.0,9,5.14,885.9858185,95.0,0,53.6,11,94.0,5.18,95.0,0.1,6387.785281,31.59,1.1,1.1,0.725,13.4
67,2007,1,98.0,1,1.72,8.906931168,8.0,373,61.9,1,75.0,8.9,8.0,0.1,614.271115,4.86,4.7,4.6,0.731,12.9
48,2007,1,8.0,0,9.67,3632.243121,95.0,2,61.8,0,99.0,9.41,99.0,0.1,28827.32636,11.48,0.8,0.7,0.855,16.4
112,2009,1,46.0,3,4.9,47.6164523,88.0,26,29.3,4,89.0,8.46,88.0,33.7,332.517125,1.19,5.8,5.9,0.519,10.8
37,2000,1,218.0,4,2.79,353.6690328,99.0,0,45.3,5,98.0,8.17,99.0,0.4,2238.4116,58.68,2.1,2.0,0.607,11.3
94,2004,1,165.0,3,6.2,20.60083027,9.0,0,42.0,4,92.0,5.78,92.0,0.2,148.527976,0.57,2.3,2.2,0.639,12.1
31,2005,1,97.0,1,4.1,1002.833273,9.0,1,5.3,1,91.0,7.74,91.0,0.1,4697.11135,42.48,2.0,2.0,0.723,12.4
11,2014,0,76.0,0,12.6,7163.348923,98.0,70,63.4,1,99.0,1.59,99.0,0.1,47439.39684,1.13,1.0,1.0,0.89,16.3
126,2002,1,124.0,1,5.86,27.46880965,95.0,0,56.3,1,93.0,7.18,95.0,0.1,488.768855,33.28,1.7,1.7,0.746,14.7
125,2006,1,267.0,5,7.99,29.38172706,96.0,42724,56.8,6,99.0,6.39,98.0,0.8,233.18831,46.79,2.6,2.7,0.716,14.7
20,2011,1,321.0,22,4.16,3.595980333,96.0,129,16.6,33,95.0,8.58,96.0,1.5,26.479973,0.94,7.6,7.6,0.385,9.9
93,2014,1,278.0,10,0.01,208.2311603,67.0,2299,47.9,13,64.0,4.26,73.0,0.7,2182.716565,77.56,1.3,1.3,0.511,10.0
52,2005,1,238.0,1,7.35,17.46405901,93.0,0,39.0,1,93.0,5.83,93.0,1.8,198.455216,0.76,5.7,5.5,0.619,11.4
88,2007,1,173.0,3,3.83,253.0007812,93.0,0,47.9,4,93.0,6.91,93.0,0.2,1344.31871,5.52,2.0,1.9,0.601,11.0
66,2006,0,229.0,0,10.4,1099.248837,94.0,7,57.4,0,96.0,6.8,96.0,0.1,9667.9757,22.18,2.4,2.5,0.807,16.2
35,2001,1,188.0,7,6.13,340.0239945,66.0,113,44.1,9,71.0,5.59,72.0,2.5,2862.154836,86.97,3.8,3.6,0.656,12.3
105,2013,1,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,1.12,95.0,0.1,6353.826383,71.64,2.1,2.1,0.766,14.1
16,2007,1,436.0,2,6.21,512.5887995,93.0,1,33.7,3,96.0,4.71,96.0,13.4,5714.47937,19.14,9.2,9.0,0.63,12.1
30,2010,1,246.0,2,0.15,47.30421873,74.0,0,21.6,2,82.0,5.82,74.0,0.1,769.1742883,6.9,7.1,6.9,0.476,10.5
14,2005,1,254.0,1,0.73,145.5965445,95.0,11,16.7,1,95.0,5.28,95.0,0.3,1247.61392,6.57,17.8,18.6,0.0,9.2
126,2012,1,118.0,0,5.77,339.7190493,95.0,0,62.3,0,95.0,8.74,95.0,0.1,1592.6819,33.97,1.5,1.5,0.784,15.5
6,2009,0,66.0,1,10.62,7172.275229,94.0,104,63.4,1,92.0,9.5,92.0,0.1,42742.99898,2.17,0.7,0.6,0.925,19.1
54,2000,1,174.0,6,2.61,28.80831098,93.0,0,38.8,8,88.0,6.63,94.0,1.7,188.783165,65.24,2.8,2.7,0.551,9.8
33,2014,0,53.0,0,0.01,207.3041936,96.0,10,59.8,0,99.0,7.37,99.0,0.1,2734.88382,1.15,0.9,1.0,0.85,14.0
10,2010,1,222.0,0,14.44,8.49409518,96.0,1,59.3,1,99.0,5.55,98.0,0.1,63.38877,9.5,2.0,2.2,0.78,15.5
99,2013,0,138.0,2,9.59,1230.748231,96.0,1159,59.2,2,88.0,5.6,92.0,0.1,9585.266593,199.84,2.7,2.9,0.794,14.7
88,2002,1,197.0,4,3.5,2.092343893,85.0,0,44.2,5,85.0,5.71,85.0,0.4,11.147277,51.72,2.2,2.1,0.577,10.7
95,2011,1,133.0,9,4.83,759.5380695,91.0,0,52.9,12,91.0,4.93,91.0,0.2,5771.565878,297.6,1.1,1.1,0.721,13.4
70,2011,0,18.0,0,12.66,1758.822757,95.0,7,6.5,0,92.0,6.86,92.0,0.1,14357.73679,3.28,2.7,2.8,0.826,16.7
10,2003,1,253.0,1,11.17,23.83578594,56.0,21,55.8,1,53.0,6.59,5.0,0.1,1819.525644,97.97,2.5,2.6,0.695,13.9
10,2012,1,194.0,0,16.35,91.70962117,97.0,10,6.5,1,98.0,5.1,98.0,0.1,694.243915,94.64,2.0,2.1,0.793,15.6
72,2008,1,259.0,34,0.68,6.448762615,77.0,3,17.1,49,77.0,4.5,77.0,0.5,47.733254,199.96,7.8,7.7,0.491,9.4
12,2004,1,197.0,0,6.2,325.6807462,97.0,0,43.2,0,97.0,4.39,97.0,0.8,3831.53819,0.28,3.6,3.5,0.691,12.5
48,2008,1,77.0,0,9.51,3682.88717,95.0,1,62.4,0,99.0,9.76,99.0,0.1,31997.2821,11.78,0.8,0.7,0.853,15.9
7,2010,0,75.0,0,12.1,7423.228774,86.0,52,55.2,0,86.0,11.17,86.0,0.1,46657.629,8.36,1.7,1.9,0.872,15.4
54,2003,1,166.0,6,3.04,194.4335736,91.0,0,41.2,7,92.0,8.29,92.0,1.4,1157.3427,7.34,2.6,2.5,0.566,10.3
42,2014,1,19.0,0,0.01,50.539484,99.0,0,61.9,0,99.0,4.49,99.0,0.1,546.3728,0.89,4.0,3.7,0.727,15.2
125,2002,1,256.0,6,4.89,115.738974,48.0,7587,55.4,7,99.0,6.25,99.0,0.9,879.475486,0.48,2.9,3.0,0.683,13.9
73,2009,1,491.0,36,1.16,7.915071248,93.0,21,17.3,56,93.0,1.18,93.0,14.9,42.7379657,14.71,6.9,6.8,0.415,9.9
6,2014,0,6.0,1,9.71,10769.36305,91.0,340,66.1,1,92.0,9.42,92.0,0.1,62214.6912,23.47,0.6,0.6,0.936,20.4
95,2005,1,148.0,13,4.44,411.5645653,94.0,0,48.8,16,66.0,4.72,77.0,0.4,2754.7829,2.76,1.3,1.3,0.692,13.0
67,2006,1,1.0,1,1.82,534.5795695,78.0,956,61.4,1,75.0,8.83,78.0,0.1,5372.65899,0.46,4.7,4.6,0.733,13.2
61,2004,1,165.0,1,3.67,192.3226305,98.0,0,45.4,1,97.0,4.8,98.0,2.3,3719.97351,27.29,1.9,1.8,0.689,11.1
47,2013,1,254.0,38,0.01,28.66897829,9.0,319,27.3,55,91.0,4.63,9.0,0.9,1814.492297,263.46,6.6,6.4,0.57,11.5
78,2013,1,147.0,0,0.01,917.467628,98.0,0,32.3,0,98.0,4.82,98.0,0.1,9637.265,12.59,7.0,7.0,0.765,14.7
86,2005,1,28.0,33,0.2,4.259752532,41.0,5023,13.9,44,78.0,5.72,75.0,0.2,317.89198,25.64,17.6,18.2,0.469,9.4
7,2014,0,66.0,0,12.32,8350.193523,98.0,117,57.1,0,98.0,11.21,98.0,0.1,51322.63997,85.42,1.8,2.0,0.892,15.9
125,2011,1,24.0,5,8.48,415.1627705,21.0,1333,59.0,5,54.0,6.98,5.0,0.2,3569.75727,0.46,2.4,2.5,0.734,14.9
14,2009,1,232.0,1,0.17,27.48907048,93.0,6,19.5,1,93.0,6.3,93.0,0.4,177.234497,7.14,16.8,17.5,0.0,10.9
5,2014,1,12.0,1,3.91,295.6087143,93.0,13,54.1,1,95.0,4.48,93.0,0.1,3994.712355,0.3,2.1,2.1,0.739,12.7
30,2007,1,259.0,2,0.16,9.087638194,75.0,0,2.1,2,75.0,4.93,75.0,0.1,72.759313,0.64,7.3,7.2,0.459,10.0
74,2005,1,135.0,3,0.46,297.5913833,96.0,1407,3.7,4,96.0,3.29,96.0,0.1,5593.822995,256.59,9.0,8.8,0.734,12.9
79,2001,1,126.0,52,4.86,13.31109532,97.0,3,53.2,62,97.0,5.35,97.0,0.1,731.378864,1.37,1.9,1.9,0.7,11.6
108,2009,1,192.0,0,1.21,244.3976438,92.0,0,45.5,0,98.0,7.92,92.0,0.1,1158.282672,0.52,1.2,1.2,0.494,9.3
18,2014,0,138.0,1,12.03,153.1400362,95.0,0,65.1,1,88.0,8.44,88.0,0.1,7853.335191,72.24,1.9,1.9,0.787,14.8
37,2013,1,184.0,2,2.42,653.6925016,92.0,0,54.7,2,92.0,6.95,92.0,0.2,3895.664491,6.26,1.6,1.6,0.675,13.2
120,2009,1,183.0,0,6.37,128.0896289,9.0,0,41.1,0,9.0,6.47,9.0,0.2,1458.8796,13.22,6.0,6.4,0.773,12.5
86,2012,1,167.0,20,0.26,80.58788376,9.0,3362,17.4,25,9.0,5.89,9.0,0.2,681.7925868,276.5,16.3,16.7,0.538,12.3
86,2011,1,172.0,22,0.27,112.1229028,92.0,2359,16.9,27,92.0,6.73,92.0,0.2,692.1166842,273.27,16.5,16.9,0.529,12.0
99,2006,0,157.0,3,8.51,665.6427546,99.0,3196,54.4,4,97.0,5.6,97.0,0.1,5828.745662,21.19,3.2,3.7,0.755,13.7
112,2000,1,536.0,3,7.19,25.21683318,83.0,10,25.9,4,87.0,5.26,84.0,46.4,1637.4567,1.61,9.4,9.6,0.516,9.4
42,2006,1,211.0,0,2.06,52.1241634,99.0,136,55.9,0,98.0,3.84,98.0,0.1,3749.939813,8.27,4.1,3.8,0.695,14.0
48,2011,1,76.0,0,8.02,3192.887363,95.0,40,64.3,0,99.0,9.77,99.0,0.1,25916.29353,11.15,0.8,0.7,0.86,16.7
71,2001,0,96.0,0,12.89,7877.33656,86.0,0,54.6,0,99.0,7.4,99.0,0.1,48179.4285,4.42,1.0,1.0,0.854,13.4
16,2003,1,693.0,2,5.51,299.3671252,9.0,59,31.6,4,96.0,4.65,96.0,31.9,4163.6596,1.84,1.9,1.8,0.567,11.8
105,2014,1,123.0,1,9.09,8.617208431,92.0,37,59.4,1,93.0,1.37,93.0,0.1,62.173221,7.14,2.1,2.1,0.771,14.3
127,2014,1,184.0,16,0.01,0.442802404,99.0,8,43.9,18,99.0,5.84,99.0,0.1,25.448414,0.38,3.0,3.1,0.69,12.1
30,2014,1,23.0,1,0.01,73.86584922,88.0,0,23.7,2,87.0,6.75,87.0,0.8,852.954379,7.59,6.8,6.6,0.497,11.1
11,2010,0,81.0,0,10.22,665.7356115,97.0,40,61.9,1,98.0,1.17,98.0,0.1,4438.23741,18.96,0.9,0.9,0.878,15.9
73,2003,1,613.0,43,1.08,4.375316094,84.0,167,15.2,70,85.0,6.35,84.0,24.2,26.152517,123.37,7.6,7.5,0.362,10.3
72,2007,1,261.0,35,0.71,55.43034455,84.0,0,16.7,51,83.0,4.98,84.0,0.6,377.8482928,194.34,7.9,7.8,0.483,9.1
115,2002,1,193.0,12,0.6,10.68147485,39.0,927,32.1,15,84.0,4.48,85.0,0.3,189.3878519,64.48,4.0,4.0,0.543,9.8
125,2004,1,267.0,5,6.79,180.3537859,98.0,146,56.1,6,99.0,6.61,99.0,1.0,1367.352433,4.75,2.7,2.8,0.7,14.6
12,2008,1,181.0,0,7.22,51.25232422,94.0,0,45.7,0,94.0,5.9,94.0,0.1,447.22796,0.36,3.5,3.4,0.699,12.8
8,2010,1,13.0,5,1.98,246.5686008,8.0,0,48.0,6,85.0,5.33,81.0,0.1,5842.85784,9.54,2.8,2.9,0.737,11.7
83,2004,1,429.0,82,1.54,46.58195631,76.0,9396,18.1,120,69.0,5.91,83.0,15.9,336.3318145,2.31,3.9,3.8,0.332,7.0
108,2007,1,2.0,0,0.85,28.90135229,9.0,0,43.8,0,93.0,6.42,9.0,0.1,146.931125,0.49,1.2,1.2,0.482,9.0
130,2014,1,371.0,23,6.5,10.82259524,91.0,0,31.3,34,92.0,6.44,91.0,6.3,127.47462,154.12,5.9,5.7,0.498,10.3
20,2006,1,361.0,24,4.5,21.24915339,92.0,784,14.5,36,88.0,11.49,92.0,3.8,165.8794176,76.75,8.1,8.2,0.29,5.9
10,2007,1,226.0,1,14.22,464.077513,91.0,1,57.7,1,9.0,6.44,95.0,0.1,4735.484827,9.57,2.2,2.3,0.739,14.9
86,2004,1,218.0,35,0.21,31.93187316,27.0,12074,13.4,47,8.0,5.82,8.0,0.2,287.4156,25.39,17.8,18.4,0.463,9.3
76,2003,0,71.0,0,6.7,1678.392773,89.0,4,63.9,0,94.0,8.6,94.0,0.1,13689.98999,3.99,0.7,0.7,0.79,13.8
115,2007,1,181.0,10,0.35,2.272404904,84.0,2,34.7,12,85.0,5.35,86.0,0.3,52.35956,71.52,3.8,3.8,0.586,10.9
54,2010,1,156.0,4,3.1,302.1057507,97.0,0,46.8,5,97.0,8.45,97.0,0.4,1932.85829,81.95,2.3,2.2,0.606,11.5
70,2013,0,178.0,0,15.04,1968.816817,93.0,35,61.4,0,93.0,6.59,93.0,0.1,15712.82376,29.58,2.7,2.7,0.834,16.4
94,2010,1,152.0,3,5.65,359.9760397,89.0,0,46.4,3,85.0,9.1,89.0,0.1,3225.591754,6.3,2.1,2.0,0.664,12.4
75,2006,1,288.0,57,0.53,67.70920683,9.0,128,18.5,98,79.0,6.56,78.0,1.8,521.6425796,13.23,9.7,9.5,0.35,6.1
8,2012,1,123.0,5,0.01,285.6103912,88.0,0,49.7,6,92.0,5.37,89.0,0.1,7496.335728,92.96,2.8,2.8,0.742,11.8
94,2011,1,15.0,3,5.79,472.1932825,89.0,0,47.1,3,84.0,9.42,89.0,0.1,3988.11894,62.94,2.1,2.0,0.675,12.3
125,2005,1,278.0,5,7.31,217.4345257,97.0,2392,56.4,6,95.0,6.41,96.0,0.9,1828.717626,4.72,2.7,2.8,0.707,14.5
47,2009,1,271.0,41,1.76,30.72290501,94.0,101,24.9,60,94.0,5.17,94.0,2.1,186.76538,23.94,7.3,7.2,0.542,10.4
121,2012,1,13.0,3,1.3,585.8776761,97.0,48,58.3,3,97.0,7.18,97.0,0.1,4137.55421,18.87,6.4,6.3,0.717,14.6
0,2004,1,293.0,87,0.02,15.29606643,67.0,466,13.8,120,5.0,8.79,5.0,0.1,219.1413528,241.19,19.5,19.7,0.381,6.8
63,2006,1,295.0,8,7.08,76.19868936,99.0,109,46.8,9,99.0,3.73,99.0,0.1,5291.57565,1.54,2.4,2.5,0.747,14.3
115,2004,1,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,39.281834,67.13,3.9,3.9,0.563,10.5
126,2008,1,119.0,1,6.76,24.73142261,94.0,0,6.1,1,94.0,8.17,94.0,0.1,962.312164,3.36,1.6,1.5,0.77,15.7
31,2010,1,16.0,1,3.58,2377.010299,89.0,0,55.5,1,93.0,9.66,88.0,0.1,8199.414621,4.55,1.8,1.8,0.749,13.3
98,2002,0,17.0,1,12.0,1904.00231,82.0,8,51.7,1,96.0,9.15,98.0,0.1,12882.28897,14.2,0.8,0.6,0.788,15.9
88,2008,1,169.0,3,3.64,275.064434,97.0,0,48.6,3,97.0,6.98,97.0,0.2,1518.85386,5.59,1.9,1.8,0.607,11.1
108,2000,1,235.0,0,0.71,4.24926073,81.0,0,37.9,0,88.0,4.56,86.0,0.1,154.518572,0.41,1.4,1.4,0.455,7.2
