Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population (in 100K), thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
54,2004,1,165.0,5,3.02,188.2499208,93.0,0,42.0,7,94.0,7.89,94.0,1.2,1217.657961,7.24,2.6,2.5,0.571,10.4
125,2011,1,24.0,5,8.48,415.1627705,21.0,1333,59.0,5,54.0,6.98,5.0,0.2,3569.75727,0.46,2.4,2.5,0.734,14.9
52,2014,1,217.0,0,7.64,4.141293345,98.0,0,45.9,1,97.0,5.25,98.0,0.3,43.82321,7.63,5.5,5.3,0.636,10.3
73,2006,1,587.0,38,1.18,6.847033785,99.0,1,16.2,61,99.0,8.99,99.0,21.1,297.6971211,134.29,7.3,7.1,0.377,9.6
36,2003,1,151.0,8,3.69,18.26183281,82.0,0,45.8,10,97.0,6.46,87.0,0.3,244.46898,13.29,1.5,1.4,0.679,12.6
95,2007,1,133.0,11,4.29,516.4037021,93.0,0,5.2,15,93.0,4.6,93.0,0.3,3611.2147,282.93,1.2,1.2,0.696,13.2
62,2004,1,125.0,4,0.54,32.52523612,95.0,21,57.0,4,95.0,9.5,95.0,0.1,261.456882,55.36,3.9,3.8,0.723,13.5
11,2005,0,89.0,0,12.27,5068.214488,77.0,26,6.2,1,97.0,9.24,97.0,0.1,36967.28292,14.79,0.8,0.8,0.861,15.7
18,2009,0,152.0,1,10.93,661.5144334,96.0,2249,62.1,1,94.0,6.78,94.0,0.1,6955.987733,74.44,2.0,2.1,0.768,13.8
1,2004,1,17.0,1,4.54,221.8428,99.0,7,48.9,1,98.0,6.38,97.0,0.1,2416.588235,3.27,1.8,1.9,0.681,10.9
112,2008,1,477.0,3,4.87,413.0063027,9.0,1,28.9,4,89.0,8.19,88.0,40.2,2842.438422,11.59,6.1,6.3,0.514,10.6
74,2000,1,149.0,4,0.54,23.37167228,97.0,6187,26.0,5,98.0,3.4,98.0,0.1,445.17471,23.19,9.8,9.6,0.715,11.6
121,2011,1,13.0,3,1.29,623.2120325,98.0,11,57.4,3,98.0,7.15,98.0,0.1,4256.91279,17.61,6.4,6.3,0.714,14.5
5,2005,1,137.0,1,4.25,20.21822828,91.0,2281,48.8,1,92.0,5.25,9.0,0.1,1643.758397,29.81,2.0,2.1,0.679,10.9
92,2005,1,122.0,1,5.53,623.9100503,92.0,0,5.3,2,88.0,7.48,92.0,0.1,4916.54886,3.33,2.1,2.1,0.74,12.9
98,2003,0,15.0,0,14.21,2283.891796,94.0,8,52.5,1,96.0,9.54,99.0,0.1,15772.7334,14.59,0.7,0.6,0.789,15.8
130,2008,1,632.0,30,3.56,20.84342867,75.0,0,28.6,46,75.0,4.96,75.0,20.5,325.678573,135.58,7.8,7.8,0.421,9.7
37,2002,1,24.0,3,2.97,29.68529375,81.0,0,47.0,4,81.0,7.9,81.0,0.4,248.4125,0.59,2.0,1.9,0.621,11.8
66,2013,0,161.0,0,10.37,150.3116884,94.0,0,6.2,0,94.0,5.67,94.0,0.1,1532.22924,2.13,2.2,2.2,0.814,15.4
7,2002,0,9.0,0,12.5,3979.057728,81.0,0,51.2,0,82.0,1.27,83.0,0.1,26351.37568,8.82,1.7,1.9,0.847,16.1
12,2008,1,181.0,0,7.22,51.25232422,94.0,0,45.7,0,94.0,5.9,94.0,0.1,447.22796,0.36,3.5,3.4,0.699,12.8
67,2004,1,13.0,1,2.1,618.3614858,75.0,213,6.2,1,74.0,8.91,75.0,0.1,5424.22356,38.63,4.7,4.6,0.0,14.2
98,2004,0,99.0,0,13.45,276.0999798,94.0,5,53.3,1,95.0,9.84,95.0,0.1,1845.5881,14.84,0.7,0.6,0.792,15.9
78,2005,1,168.0,0,3.94,479.9234077,97.0,7,28.0,0,97.0,4.47,97.0,0.1,5116.45424,12.28,7.7,7.6,0.704,13.0
130,2013,1,399.0,25,6.39,10.66670728,95.0,0,3.8,36,95.0,6.88,95.0,6.8,111.227396,1.55,6.2,6.0,0.488,10.4
86,2014,1,158.0,18,0.01,8.523486403,92.0,1279,18.5,22,92.0,5.8,92.0,0.1,76.2386977,283.23,15.9,16.3,0.551,12.4
99,2004,0,165.0,4,9.82,431.3250367,99.0,117,53.4,4,97.0,5.43,97.0,0.1,3552.92452,214.52,3.4,3.9,0.733,12.9
48,2008,1,77.0,0,9.51,3682.88717,95.0,1,62.4,0,99.0,9.76,99.0,0.1,31997.2821,11.78,0.8,0.7,0.853,15.9
126,2005,1,123.0,1,6.35,152.5448405,96.0,0,58.3,1,96.0,11.15,96.0,0.1,522.951116,33.26,1.6,1.6,0.753,15.5
112,2010,1,459.0,2,4.93,56.93670561,89.0,313,29.7,4,89.0,8.47,89.0,21.6,369.239336,1.23,5.4,5.6,0.523,11.0
92,2014,1,119.0,1,6.74,1842.463782,8.0,0,57.1,1,8.0,8.3,8.0,0.1,12593.7374,3.94,1.9,1.8,0.78,13.0
10,2012,1,194.0,0,16.35,91.70962117,97.0,10,6.5,1,98.0,5.1,98.0,0.1,694.243915,94.64,2.0,2.1,0.793,15.6
80,2005,1,274.0,2,2.75,98.68367951,98.0,0,42.1,2,99.0,5.9,99.0,0.1,998.8226671,25.26,2.3,2.4,0.637,11.8
31,2006,1,16.0,1,4.15,1185.412346,88.0,0,51.4,1,89.0,7.82,89.0,0.1,5245.187372,4.39,2.0,1.9,0.727,12.6
7,2014,0,66.0,0,12.32,8350.193523,98.0,117,57.1,0,98.0,11.21,98.0,0.1,51322.63997,85.42,1.8,2.0,0.892,15.9
20,2006,1,361.0,24,4.5,21.24915339,92.0,784,14.5,36,88.0,11.49,92.0,3.8,165.8794176,76.75,8.1,8.2,0.29,5.9
127,2012,1,184.0,18,0.01,16.71406295,99.0,0,42.2,21,99.0,6.49,99.0,0.1,174.468298,2.98,3.0,3.1,0.673,12.0
108,2004,1,29.0,0,1.18,195.5259417,81.0,0,41.3,0,89.0,5.64,9.0,0.1,818.442619,4.58,1.3,1.3,0.459,8.1
130,2006,1,7.0,28,4.57,34.26216876,68.0,212,27.9,45,71.0,5.12,7.0,26.8,414.796232,131.24,8.6,8.6,0.408,9.5
73,2003,1,613.0,43,1.08,4.375316094,84.0,167,15.2,70,85.0,6.35,84.0,24.2,26.152517,123.37,7.6,7.5,0.362,10.3
52,2006,1,24.0,1,7.04,170.6325842,93.0,0,39.6,1,92.0,4.67,93.0,1.1,1945.6395,0.75,5.7,5.5,0.622,11.7
73,2014,1,377.0,27,0.01,59.48744893,91.0,3,19.2,40,87.0,11.38,91.0,5.1,354.7253961,17.69,6.5,6.3,0.466,10.7
62,2012,1,115.0,4,0.41,67.70171064,98.0,3,63.2,4,98.0,8.0,98.0,0.1,387.753211,79.93,3.9,3.9,0.735,12.9
36,2001,1,158.0,9,4.13,14.5887403,69.0,2,44.3,10,9.0,3.86,89.0,0.3,193.741571,128.53,1.6,1.5,0.67,12.4
112,2013,1,393.0,2,0.01,708.9556648,98.0,0,31.2,3,98.0,9.66,98.0,9.8,3598.75972,12.71,4.5,4.6,0.539,11.4
88,2014,1,148.0,2,3.55,473.1238124,98.0,0,53.2,3,99.0,9.4,98.0,0.1,1975.46477,6.14,1.8,1.7,0.636,11.6
31,2012,1,97.0,1,3.34,2568.237059,91.0,0,57.5,1,9.0,9.56,91.0,0.1,9985.36959,46.54,1.8,1.7,0.758,13.6
99,2005,0,162.0,3,7.68,615.4030781,98.0,5043,53.9,4,97.0,5.47,97.0,0.1,4676.315183,213.2,3.3,3.8,0.745,13.4
105,2004,1,134.0,1,7.42,462.7076756,89.0,11,53.3,1,96.0,8.24,88.0,0.1,3331.228766,74.63,2.6,2.6,0.72,13.1
125,2007,1,277.0,5,8.86,46.19685449,92.0,1005,57.2,6,98.0,6.36,98.0,0.7,368.68998,4.66,2.5,2.7,0.723,14.8
127,2007,1,184.0,22,2.15,9.290983645,99.0,863,38.7,26,98.0,5.81,96.0,0.3,83.476942,0.27,3.1,3.1,0.631,11.8
14,2010,1,228.0,1,0.28,244.0391949,91.0,21,2.3,1,92.0,5.17,91.0,0.5,2178.921383,7.28,16.6,17.3,0.0,11.4
12,2010,1,186.0,0,6.76,569.9527122,96.0,0,47.0,0,96.0,5.85,96.0,0.2,4344.15177,0.32,3.5,3.4,0.7,12.4
120,2004,1,19.0,0,5.82,11.85100131,94.0,0,36.8,0,94.0,5.22,94.0,1.0,129.51914,1.3,6.3,6.8,0.736,12.2
42,2004,1,218.0,0,1.63,43.99452464,99.0,37,54.2,0,96.0,3.61,95.0,0.1,3332.918533,8.18,4.2,3.9,0.691,13.4
98,2006,0,96.0,0,13.11,2884.020194,97.0,0,54.9,0,97.0,9.67,97.0,0.1,19821.44463,15.22,0.7,0.5,0.793,15.4
75,2011,1,271.0,54,0.61,101.8113996,66.0,24,21.3,90,72.0,6.59,66.0,1.5,835.88998,15.55,8.5,8.3,0.404,7.5
95,2004,1,151.0,14,4.27,356.9393805,92.0,0,48.1,18,81.0,4.56,86.0,0.4,2448.143899,272.73,1.3,1.3,0.685,12.8
63,2003,1,282.0,8,6.58,23.43400762,99.0,24,45.3,9,99.0,3.7,99.0,0.1,268.123657,1.5,2.5,2.6,0.714,13.1
10,2001,1,254.0,1,10.74,14.06141699,93.0,45,54.9,1,99.0,6.62,99.0,0.1,1244.373185,99.29,2.6,2.7,0.681,13.3
47,2014,1,253.0,37,0.01,97.67794571,98.0,124,28.0,54,93.0,3.56,98.0,0.8,1432.227943,269.63,6.4,6.3,0.576,11.7
72,2009,1,254.0,33,0.91,71.16601203,77.0,0,17.6,47,76.0,4.7,77.0,0.5,415.6893226,25.69,7.7,7.6,0.5,9.7
12,2004,1,197.0,0,6.2,325.6807462,97.0,0,43.2,0,97.0,4.39,97.0,0.8,3831.53819,0.28,3.6,3.5,0.691,12.5
98,2009,0,9.0,0,12.03,337.1023516,96.0,3,57.3,0,96.0,1.42,96.0,0.1,2363.97161,15.68,0.7,0.5,0.809,16.0
126,2004,1,122.0,1,5.66,882.356362,94.0,0,57.7,1,95.0,11.59,94.0,0.1,4117.38853,3.32,1.7,1.6,0.75,15.5
31,2004,1,12.0,1,4.09,1043.10795,89.0,0,49.3,1,9.0,7.8,9.0,0.1,4425.57467,4.19,2.1,2.0,0.719,12.2
30,2014,1,23.0,1,0.01,73.86584922,88.0,0,23.7,2,87.0,6.75,87.0,0.8,852.954379,7.59,6.8,6.6,0.497,11.1
70,2004,0,24.0,0,12.1,76.36187737,94.0,1,58.1,0,9.0,5.67,94.0,0.1,676.966998,3.38,3.1,3.1,0.792,16.3
16,2008,1,427.0,2,6.56,476.8625872,94.0,0,34.2,3,96.0,5.55,96.0,12.7,5623.379566,19.46,8.8,8.6,0.646,12.1
121,2009,1,12.0,3,1.4,585.6307861,99.0,1,55.6,3,99.0,6.18,99.0,0.1,4129.977335,15.22,6.3,6.3,0.706,14.4
108,2001,1,227.0,0,0.7,325.1114746,83.0,0,38.7,0,88.0,6.44,84.0,0.1,944.81684,4.24,1.4,1.4,0.442,6.6
70,2002,0,22.0,0,11.0,561.9168642,94.0,103,57.5,0,97.0,6.4,95.0,0.1,4146.987928,3.44,3.3,3.3,0.77,15.3
88,2011,1,147.0,3,3.39,321.6132593,98.0,0,5.9,3,99.0,6.39,98.0,0.1,1682.957924,0.59,1.8,1.8,0.62,11.5
8,2007,1,14.0,6,1.02,176.0107106,62.0,0,45.9,7,81.0,5.1,79.0,0.1,3851.437869,0.86,2.8,2.9,0.708,11.6
10,2004,1,247.0,1,12.05,42.33443901,99.0,2,56.2,1,99.0,6.59,99.0,0.1,2378.33927,9.73,2.4,2.5,0.703,14.1
12,2002,1,199.0,0,4.99,262.8299189,97.0,0,42.0,0,93.0,4.38,89.0,0.1,3556.561825,0.26,3.7,3.6,0.678,11.9
112,2012,1,412.0,2,0.01,720.2333929,95.0,0,3.7,3,92.0,8.76,95.0,12.2,3851.51547,12.48,4.8,4.9,0.534,11.3
126,2011,1,111.0,0,5.97,417.9117441,95.0,0,61.8,1,95.0,8.55,95.0,0.1,14166.4998,33.86,1.5,1.5,0.78,15.5
86,2004,1,218.0,35,0.21,31.93187316,27.0,12074,13.4,47,8.0,5.82,8.0,0.2,287.4156,25.39,17.8,18.4,0.463,9.3
42,2013,1,192.0,0,0.01,460.6487805,99.0,0,61.1,0,99.0,4.26,99.0,0.1,4763.68956,8.8,4.0,3.7,0.719,15.0
83,2005,1,434.0,80,1.23,67.33378735,75.0,12598,18.5,117,71.0,6.87,8.0,16.2,369.1545359,0.29,3.9,3.8,0.341,7.3
20,2013,1,33.0,22,0.01,40.15128458,96.0,0,17.6,32,96.0,8.3,96.0,1.0,282.7555252,0.96,7.4,7.4,0.398,10.5
61,2003,1,166.0,1,3.48,155.5884677,36.0,0,44.5,1,99.0,4.56,96.0,2.3,3465.221998,27.13,1.9,1.8,0.694,11.9
42,2012,1,195.0,0,0.01,431.4854874,99.0,0,6.2,0,99.0,4.16,99.0,0.1,4546.73854,8.74,4.0,3.7,0.714,14.9
88,2002,1,197.0,4,3.5,2.092343893,85.0,0,44.2,5,85.0,5.71,85.0,0.4,11.147277,51.72,2.2,2.1,0.577,10.7
125,2003,1,256.0,6,5.92,21.22386354,77.0,411,55.7,6,99.0,6.93,97.0,0.9,148.522488,47.81,2.8,2.9,0.691,14.3
11,2002,0,99.0,1,11.29,320.3177664,6.0,0,59.0,1,96.0,8.46,95.0,0.1,2552.3328,13.33,0.8,0.8,0.875,18.8
70,2013,0,178.0,0,15.04,1968.816817,93.0,35,61.4,0,93.0,6.59,93.0,0.1,15712.82376,29.58,2.7,2.7,0.834,16.4
10,2006,1,243.0,1,12.6,364.426052,98.0,149,57.2,1,97.0,6.34,99.0,0.1,3848.215966,9.65,2.2,2.4,0.723,14.6
63,2014,1,22.0,5,6.29,24.44473709,95.0,321,52.3,5,95.0,4.36,95.0,0.1,1286.56511,172.89,2.4,2.5,0.789,15.0
35,2003,1,22.0,7,6.32,293.0196601,79.0,0,46.1,8,65.0,5.53,79.0,2.3,2372.628827,8.97,3.6,3.5,0.665,12.4
30,2006,1,262.0,2,0.25,77.0283958,69.0,85,19.6,2,69.0,4.57,69.0,0.1,648.38717,6.26,7.4,7.3,0.451,9.9
0,2004,1,293.0,87,0.02,15.29606643,67.0,466,13.8,120,5.0,8.79,5.0,0.1,219.1413528,241.19,19.5,19.7,0.381,6.8
47,2008,1,275.0,41,1.78,161.0106435,93.0,82,24.2,61,92.0,4.85,93.0,2.2,1224.41554,23.3,7.5,7.4,0.53,9.8
88,2006,1,17.0,3,3.69,21.41123529,88.0,0,47.1,4,88.0,6.33,88.0,0.3,124.992617,5.45,2.0,1.9,0.597,11.0
70,2005,0,222.0,0,12.3,913.699529,95.0,1,58.4,0,93.0,5.83,94.0,0.1,7863.1629,33.23,3.0,3.1,0.798,16.2
73,2012,1,42.0,31,0.01,82.76865922,96.0,11,18.4,46,95.0,12.6,96.0,8.3,374.51882,1.7,6.6,6.5,0.454,10.7
94,2008,1,157.0,3,6.14,34.73924576,87.0,0,44.9,4,85.0,7.6,89.0,0.1,359.992184,6.47,2.1,2.1,0.654,11.9
95,2003,1,152.0,15,4.5,34.70333523,65.0,0,47.4,19,95.0,4.6,94.0,0.4,218.25997,269.38,1.3,1.3,0.686,13.3
33,2014,0,53.0,0,0.01,207.3041936,96.0,10,59.8,0,99.0,7.37,99.0,0.1,2734.88382,1.15,0.9,1.0,0.85,14.0
7,2013,0,68.0,0,11.82,90.58501176,95.0,0,56.6,0,95.0,11.14,95.0,0.1,554.71532,84.79,1.8,2.0,0.887,15.7
