Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population (in 100K), thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
101,2007,1,295.0,20,6.78,7.409771603,97.0,26,16.5,30,98.0,8.49,97.0,5.0,44.853339,9.45,6.8,6.7,0.424,10.1
36,2001,1,158.0,9,4.13,14.5887403,69.0,2,44.3,10,9.0,3.86,89.0,0.3,193.741571,128.53,1.6,1.5,0.67,12.4
65,2007,1,211.0,0,0.68,188.7108773,96.0,0,73.4,0,93.0,13.66,94.0,0.1,1357.632211,0.96,0.2,0.1,0.574,11.8
9,2006,1,152.0,164,0.01,42.3304549,86.0,6192,13.0,215,95.0,2.8,94.0,0.1,494.51466,14.54,19.7,2.3,0.506,8.4
88,2004,1,194.0,4,3.81,36.81621175,79.0,0,45.7,4,8.0,6.13,79.0,0.3,191.55157,0.54,2.1,2.0,0.587,11.0
121,2013,1,13.0,3,1.29,594.6453102,98.0,16,59.3,3,98.0,7.26,98.0,0.1,4199.47253,11.15,6.4,6.3,0.72,14.7
98,2009,0,9.0,0,12.03,337.1023516,96.0,3,57.3,0,96.0,1.42,96.0,0.1,2363.97161,15.68,0.7,0.5,0.809,16.0
5,2010,1,132.0,1,4.23,224.3212014,94.0,2,51.2,1,96.0,4.56,94.0,0.1,3218.381655,28.77,2.0,2.1,0.72,12.3
62,2014,1,113.0,4,0.41,63.8784522,98.0,20,64.8,4,98.0,7.45,98.0,0.1,466.94775,0.89,3.9,3.9,0.737,13.1
33,2008,0,62.0,0,12.01,239.6409938,93.0,1,56.8,0,97.0,6.89,97.0,0.1,3539.7488,1.82,0.9,1.0,0.844,13.7
123,2004,1,238.0,6,2.86,186.1013972,96.0,1,4.0,8,98.0,4.3,97.0,0.1,1453.917166,4.73,3.4,3.4,0.0,10.3
44,2009,1,31.0,2,8.64,52.31086276,79.0,0,33.0,3,74.0,3.43,76.0,8.0,763.66223,15.87,6.7,6.5,0.652,12.4
1,2006,1,99.0,1,5.31,3.3021542,98.0,68,5.8,1,97.0,5.86,97.0,0.1,35.1293,29.93,1.7,1.8,0.696,11.4
35,2007,1,164.0,6,6.05,74.8217488,81.0,0,5.4,8,86.0,4.34,85.0,1.6,4647.31359,9.54,3.4,3.4,0.685,12.7
53,2014,1,245.0,14,0.01,5.103249438,48.0,0,48.8,19,55.0,7.56,48.0,0.5,83.1148117,15.72,3.9,3.9,0.487,9.1
18,2004,0,157.0,1,10.96,384.1473028,94.0,0,59.1,1,94.0,7.9,95.0,0.1,3381.57837,7.72,2.3,2.3,0.738,13.3
60,2007,0,63.0,2,8.37,5228.821581,97.0,321,59.4,2,97.0,8.48,97.0,0.1,37698.78573,58.44,0.5,0.5,0.862,16.1
81,2014,1,17.0,0,0.01,726.0291764,87.0,0,61.3,0,91.0,6.42,91.0,0.1,7378.345289,0.62,1.8,1.9,0.803,15.1
83,2009,1,4.0,70,1.18,39.75216936,74.0,60,2.1,101,74.0,5.43,74.0,11.3,463.852618,23.52,3.7,3.6,0.382,9.2
88,2011,1,147.0,3,3.39,321.6132593,98.0,0,5.9,3,99.0,6.39,98.0,0.1,1682.957924,0.59,1.8,1.8,0.62,11.5
39,2008,1,322.0,6,0.49,11.76572311,94.0,0,15.1,9,94.0,3.69,94.0,1.1,326.825642,42.33,9.1,9.1,0.406,5.2
17,2006,1,161.0,70,7.1,30.30374691,99.0,57,48.6,79,99.0,8.36,99.0,0.1,586.145975,189.12,3.1,3.1,0.698,13.8
105,2013,1,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,1.12,95.0,0.1,6353.826383,71.64,2.1,2.1,0.766,14.1
48,2006,1,77.0,0,9.42,318.5806628,94.0,0,61.2,1,98.0,9.34,98.0,0.1,2481.15781,1.12,0.8,0.7,0.85,16.3
50,2009,1,297.0,29,0.18,24.84763562,57.0,264,2.3,46,6.0,3.85,57.0,2.3,436.6895539,15.57,8.4,8.4,0.376,8.1
70,2003,0,22.0,0,11.29,80.99710054,95.0,1,57.8,0,91.0,6.46,94.0,0.1,555.535669,34.15,3.2,3.2,0.78,15.8
68,2012,1,513.0,4,0.01,168.1348992,95.0,179,3.8,6,93.0,11.14,95.0,9.0,1281.516,2.9,6.4,6.2,0.479,11.0
35,2006,1,178.0,7,6.2,352.9551269,84.0,0,49.3,8,88.0,4.34,89.0,1.8,3836.468771,93.71,3.5,3.4,0.677,12.6
16,2014,1,268.0,2,0.01,662.802194,95.0,1,37.3,2,96.0,5.41,95.0,2.3,7497.762376,21.69,6.7,6.4,0.697,12.6
37,2006,1,211.0,3,2.77,57.74562629,96.0,0,5.1,3,96.0,6.68,96.0,0.2,362.951768,6.56,1.8,1.7,0.651,12.9
71,2014,0,65.0,0,11.12,16255.16198,94.0,0,6.9,0,99.0,6.94,99.0,0.1,119172.7418,5.56,1.0,0.9,0.892,13.9
92,2012,1,12.0,1,6.95,201.7490628,85.0,0,55.6,1,87.0,7.25,85.0,0.1,1589.82713,37.73,1.9,1.9,0.765,12.8
37,2009,1,23.0,2,2.55,416.4338399,91.0,0,52.1,2,91.0,6.83,91.0,0.3,3366.482133,61.37,1.7,1.6,0.662,12.8
124,2006,1,41.0,93,9.81,50.83901418,64.0,5736,14.8,145,62.0,9.86,64.0,8.6,336.4593923,29.56,6.4,6.4,0.434,10.6
105,2011,1,127.0,1,9.56,915.3190791,94.0,370,57.7,1,94.0,9.72,94.0,0.1,6423.291783,7.23,2.2,2.2,0.757,13.5
42,2005,1,214.0,0,2.02,64.39203443,99.0,0,55.1,0,97.0,3.61,96.0,0.1,3658.63832,8.22,4.1,3.8,0.699,13.9
11,2004,0,91.0,1,12.05,5160.508378,64.0,61,59.8,1,96.0,9.32,95.0,0.1,35589.71295,14.21,0.8,0.8,0.88,18.8
73,2002,1,67.0,46,1.1,3.885394742,64.0,92,14.8,75,79.0,4.82,64.0,24.7,29.9798977,12.14,7.7,7.6,0.388,10.4
14,2002,1,282.0,1,0.29,151.9755193,83.0,27,14.9,1,89.0,7.75,86.0,0.1,885.6382245,0.66,18.6,19.4,0.0,8.0
69,2008,1,281.0,10,3.88,40.03344077,64.0,1,23.4,14,79.0,11.83,75.0,2.4,232.61732,36.63,7.7,7.6,0.394,9.8
80,2007,1,26.0,2,3.79,126.698109,98.0,12,43.9,2,99.0,5.6,95.0,0.1,1634.81431,2.59,2.2,2.4,0.661,13.0
80,2005,1,274.0,2,2.75,98.68367951,98.0,0,42.1,2,99.0,5.9,99.0,0.1,998.8226671,25.26,2.3,2.4,0.637,11.8
40,2005,1,189.0,0,15.52,153.5045263,95.0,2,55.5,0,96.0,5.2,96.0,0.1,1338.31322,13.55,2.1,2.2,0.812,15.9
95,2014,1,125.0,8,0.01,973.728675,88.0,0,54.9,10,78.0,5.47,88.0,0.1,6491.5245,39.73,1.1,1.1,0.735,13.4
129,2010,1,363.0,30,2.47,184.3649102,83.0,15754,2.7,45,8.0,4.41,83.0,6.8,1463.213573,1.39,6.7,6.5,0.533,11.8
112,2012,1,412.0,2,0.01,720.2333929,95.0,0,3.7,3,92.0,8.76,95.0,12.2,3851.51547,12.48,4.8,4.9,0.534,11.3
71,2002,0,95.0,0,12.91,910.5062778,95.0,0,55.2,0,99.0,8.27,99.0,0.1,5293.64115,4.46,1.0,0.9,0.86,13.5
25,2010,1,446.0,17,1.67,43.48359197,45.0,2,2.2,24,46.0,3.9,45.0,6.6,446.4434494,44.49,9.0,8.9,0.352,6.6
8,2005,1,162.0,6,0.73,81.28883085,49.0,1238,44.7,7,79.0,7.86,75.0,0.1,1578.4239,8.39,2.9,3.0,0.675,11.2
95,2003,1,152.0,15,4.5,34.70333523,65.0,0,47.4,19,95.0,4.6,94.0,0.4,218.25997,269.38,1.3,1.3,0.686,13.3
64,2006,1,388.0,68,1.76,52.60385429,8.0,1847,16.9,104,77.0,4.24,8.0,10.3,697.66385,0.38,8.5,8.4,0.483,9.7
73,2009,1,491.0,36,1.16,7.915071248,93.0,21,17.3,56,93.0,1.18,93.0,14.9,42.7379657,14.71,6.9,6.8,0.415,9.9
48,2004,1,81.0,0,9.56,287.6124519,92.0,1,59.9,1,95.0,8.3,95.0,0.1,21955.149,19.55,0.8,0.8,0.83,15.3
7,2012,0,7.0,0,12.26,7878.372355,92.0,36,56.1,0,92.0,11.17,92.0,0.1,48333.57273,84.3,1.8,2.0,0.884,15.7
8,2012,1,123.0,5,0.01,285.6103912,88.0,0,49.7,6,92.0,5.37,89.0,0.1,7496.335728,92.96,2.8,2.8,0.742,11.8
98,2003,0,15.0,0,14.21,2283.891796,94.0,8,52.5,1,96.0,9.54,99.0,0.1,15772.7334,14.59,0.7,0.6,0.789,15.8
70,2014,0,169.0,0,15.19,2211.744178,94.0,11,61.9,0,93.0,6.55,93.0,0.1,16554.97139,29.32,2.6,2.7,0.841,16.5
92,2001,1,124.0,2,5.43,7.320514461,98.0,0,46.9,2,95.0,7.72,99.0,0.1,446.372833,3.9,2.3,2.3,0.721,12.4
0,2014,1,271.0,64,0.01,73.52358168,62.0,492,18.6,86,58.0,8.18,62.0,0.1,612.696514,3.28,17.5,17.5,0.476,10.0
56,2009,1,189.0,143,0.08,125.7980678,82.0,20818,22.1,174,85.0,2.83,78.0,0.3,2254.44566,239.34,1.7,1.6,0.645,11.7
68,2003,1,648.0,5,1.99,5.300902041,17.0,1,26.4,7,9.0,7.13,9.0,33.8,63.636279,1.92,1.2,1.1,0.44,10.5
36,2004,1,148.0,8,3.65,16.37920405,88.0,0,46.5,9,9.0,6.22,88.0,0.3,278.557892,13.6,1.5,1.3,0.682,12.7
47,2014,1,253.0,37,0.01,97.67794571,98.0,124,28.0,54,93.0,3.56,98.0,0.8,1432.227943,269.63,6.4,6.3,0.576,11.7
115,2003,1,182.0,11,0.36,13.25723997,58.0,2144,32.5,14,82.0,4.46,85.0,0.3,236.314438,65.77,4.0,4.0,0.553,10.1
51,2014,1,282.0,4,0.01,50.06053544,87.0,1,25.6,6,87.0,5.59,87.0,3.4,642.6256154,17.26,7.3,7.1,0.419,9.2
9,2003,1,161.0,196,0.01,35.48458957,5.0,4067,11.6,264,9.0,2.51,87.0,0.1,432.7388972,1.39,2.3,2.9,0.484,7.9
32,2009,0,19.0,0,12.21,2160.380199,97.0,2,6.0,0,96.0,8.18,96.0,0.1,14157.14416,4.43,1.7,1.6,0.803,14.2
108,2002,1,22.0,0,1.08,156.2847968,75.0,0,39.6,0,78.0,6.9,78.0,0.1,784.9562874,4.35,1.4,1.4,0.446,7.3
101,2005,1,37.0,24,7.01,39.44666715,95.0,129,15.4,38,95.0,6.83,95.0,7.1,287.931877,89.92,6.8,7.0,0.388,8.8
19,2014,1,268.0,39,0.01,8.386339501,91.0,343,18.8,63,91.0,4.96,91.0,0.6,75.1464113,175.86,8.2,7.7,0.398,7.7
102,2012,1,136.0,0,0.01,492.0552263,64.0,1,73.4,0,62.0,5.2,64.0,0.1,4234.554443,1.89,0.2,0.1,0.698,12.9
31,2014,1,96.0,1,3.45,384.5129138,91.0,1,59.5,1,91.0,9.31,91.0,0.1,1647.44179,47.58,1.7,1.7,0.768,13.9
96,2006,1,219.0,63,4.08,121.3625467,77.0,9,2.6,82,88.0,3.95,88.0,0.1,1391.772325,87.89,1.0,9.7,0.646,11.5
9,2009,1,144.0,135,0.01,53.26400378,97.0,718,14.6,173,97.0,2.91,97.0,0.1,681.125368,15.45,19.1,19.7,0.523,8.4
107,2009,1,433.0,28,3.97,49.8371267,84.0,31,21.2,42,81.0,13.13,84.0,1.7,394.5932439,0.63,8.5,8.4,0.375,8.5
63,2011,1,224.0,7,6.63,179.170133,99.0,127,49.9,7,99.0,4.6,99.0,0.1,11634.42422,1.66,2.3,2.5,0.766,14.4
46,2000,0,95.0,3,12.91,4238.540035,84.0,0,55.1,4,94.0,1.1,9.0,0.1,23718.7467,82.21,1.2,1.2,0.855,16.2
18,2009,0,152.0,1,10.93,661.5144334,96.0,2249,62.1,1,94.0,6.78,94.0,0.1,6955.987733,74.44,2.0,2.1,0.768,13.8
71,2013,0,68.0,0,11.02,15515.75234,94.0,0,6.5,0,99.0,7.1,99.0,0.1,113751.85,0.54,0.9,0.9,0.892,13.9
11,2001,0,1.0,1,11.01,2943.375396,6.0,83,58.5,1,96.0,8.29,95.0,0.1,23121.56635,1.29,0.8,0.8,0.873,18.2
83,2010,1,47.0,69,0.96,5.743393664,74.0,2321,2.5,98,73.0,5.38,74.0,10.8,419.2258149,24.22,3.7,3.6,0.39,9.3
21,2009,1,124.0,0,4.45,339.9777364,98.0,0,26.8,0,99.0,4.24,99.0,0.4,3444.5566,4.97,7.6,7.6,0.621,12.4
129,2008,1,45.0,31,2.12,153.6783754,87.0,140,19.7,49,9.0,4.87,87.0,11.9,1369.68249,13.83,6.8,6.7,0.504,11.4
104,2010,1,212.0,21,0.28,1.020071763,89.0,428,21.7,32,76.0,4.62,89.0,0.4,11.631377,129.16,1.4,1.3,0.449,7.7
118,2011,1,34.0,14,1.44,39.08258546,85.0,187,22.0,21,85.0,5.21,85.0,2.6,562.3393592,66.79,7.1,7.0,0.457,11.5
101,2002,1,415.0,31,7.82,1.9659778,88.0,2738,14.1,50,85.0,4.18,88.0,8.0,196.59778,8.54,7.2,7.4,0.343,7.2
108,2007,1,2.0,0,0.85,28.90135229,9.0,0,43.8,0,93.0,6.42,9.0,0.1,146.931125,0.49,1.2,1.2,0.482,9.0
100,2004,1,321.0,19,11.5,46.51559476,96.0,2444,55.0,21,98.0,5.19,97.0,0.3,412.372294,14.47,2.5,2.8,0.741,13.6
112,2005,1,63.0,3,5.08,372.1651473,95.0,0,27.8,4,88.0,6.8,86.0,49.1,2873.862141,1.16,7.3,7.5,0.495,9.7
34,2010,1,273.0,1,0.44,187.4960097,88.0,7,32.2,2,88.0,8.84,88.0,3.1,1325.99724,8.51,5.6,5.6,0.441,5.5
21,2007,1,126.0,0,5.28,345.463714,96.0,0,25.5,0,98.0,4.3,98.0,0.6,3112.285712,4.86,8.1,8.0,0.602,11.9
73,2011,1,441.0,32,1.23,13.77617463,97.0,26,18.0,50,97.0,11.67,97.0,11.2,512.125451,156.28,6.7,6.6,0.444,10.6
1,2001,1,14.0,1,4.25,96.20557078,96.0,18,46.0,1,97.0,6.0,97.0,0.1,1326.97339,0.36,2.1,2.1,0.662,10.6
81,2009,1,117.0,0,6.45,489.6818699,87.0,0,58.5,0,91.0,6.7,92.0,0.1,6698.79439,6.18,2.0,2.1,0.785,14.6
26,2014,1,362.0,46,0.01,11.3020668,37.0,1275,18.7,78,44.0,3.62,37.0,2.9,125.998515,135.69,8.7,8.5,0.39,7.3
39,2005,1,34.0,7,1.07,5.064688968,96.0,19,13.9,9,96.0,2.97,96.0,1.6,276.75896,0.4,9.4,9.5,0.0,5.4
121,2003,1,17.0,4,1.34,321.7694175,92.0,22,5.6,4,95.0,5.36,95.0,0.1,2761.969249,99.4,6.4,6.3,0.667,13.5
68,2006,1,654.0,5,2.61,71.15577609,91.0,1,27.9,6,88.0,7.12,89.0,34.1,915.775754,19.66,8.8,8.7,0.437,10.7
116,2000,1,194.0,18,5.88,0.27564826,95.0,4074,18.7,21,97.0,3.4,97.0,0.8,27.564826,62.96,9.4,9.7,0.64,10.9
91,2007,1,178.0,367,0.03,3.912744517,75.0,2801,2.1,459,75.0,3.35,75.0,0.1,95.4327931,163.33,2.8,21.3,0.505,6.7
0,2010,1,279.0,74,0.01,79.67936736,66.0,1989,16.7,102,66.0,9.2,66.0,0.1,553.32894,28.83,18.4,18.4,0.448,9.2
11,2002,0,99.0,1,11.29,320.3177664,6.0,0,59.0,1,96.0,8.46,95.0,0.1,2552.3328,13.33,0.8,0.8,0.875,18.8
81,2008,1,121.0,0,6.17,709.1311228,93.0,0,57.8,0,95.0,6.13,95.0,0.1,7325.73474,6.17,2.1,2.1,0.774,14.2
33,2007,0,63.0,0,11.56,1958.525877,93.0,0,56.3,0,97.0,6.5,97.0,0.1,31386.63265,1.64,0.9,1.0,0.836,13.5
27,2013,1,84.0,2,7.2,2442.222054,9.0,0,62.5,2,9.0,7.53,91.0,0.1,15941.39722,174.63,0.8,0.8,0.831,15.6
70,2007,0,24.0,0,13.4,1581.511914,96.0,0,59.0,0,95.0,6.22,95.0,0.1,12297.91535,32.31,2.9,3.0,0.812,16.4
112,2000,1,536.0,3,7.19,25.21683318,83.0,10,25.9,4,87.0,5.26,84.0,46.4,1637.4567,1.61,9.4,9.6,0.516,9.4
111,2014,1,178.0,0,6.32,1132.432517,85.0,0,57.7,0,85.0,5.69,85.0,0.4,9564.46383,5.48,3.5,3.5,0.722,12.7
126,2000,1,131.0,1,6.65,645.9583816,92.0,0,55.0,1,92.0,7.82,9.0,0.1,6871.897677,33.21,1.8,1.7,0.738,14.0
91,2005,1,2.0,364,0.04,30.59320769,7.0,2981,18.9,459,78.0,2.91,77.0,0.1,711.4699463,154.0,21.2,21.7,0.487,6.1
88,2005,1,194.0,3,3.7,218.5716179,86.0,0,46.4,4,87.0,6.11,86.0,0.3,1175.116225,53.79,2.0,1.9,0.592,11.0
80,2006,1,271.0,2,2.91,122.1206485,98.0,26,43.0,2,98.0,4.68,99.0,0.1,1334.651896,2.56,2.2,2.4,0.649,12.7
19,2009,1,283.0,44,4.55,81.14304705,92.0,54118,16.1,77,91.0,7.41,92.0,1.1,552.7455521,15.14,9.3,8.8,0.356,5.9
109,2006,1,496.0,54,8.5,732.1255305,83.0,81,44.3,82,79.0,7.57,82.0,28.1,5631.73485,48.23,1.6,12.8,0.609,12.9
65,2002,1,217.0,0,0.49,70.75572222,79.0,0,69.7,0,96.0,9.1,77.0,0.1,826.58554,0.87,0.2,0.2,0.0,11.7
19,2012,1,271.0,41,4.75,78.76987363,9.0,7362,17.7,68,9.0,5.33,9.0,0.8,673.8227,165.71,8.6,8.1,0.384,7.2
19,2011,1,275.0,42,4.51,85.55592906,91.0,860,17.1,71,9.0,5.17,91.0,0.9,666.842783,1.68,8.8,8.4,0.377,6.7
82,2006,1,133.0,22,0.58,127.7632005,95.0,1217,49.9,25,97.0,5.23,97.0,0.1,2191.478567,38.69,6.4,6.3,0.575,10.0
35,2013,1,157.0,6,5.93,97.52211538,8.0,0,56.8,7,82.0,4.12,83.0,0.3,627.55544,12.81,3.3,3.2,0.709,13.2
126,2001,1,123.0,1,6.48,421.4804282,94.0,0,55.7,1,94.0,7.46,94.0,0.1,6281.37747,3.33,1.8,1.7,0.742,14.2
82,2004,1,142.0,23,0.56,100.3638322,95.0,6399,48.2,27,97.0,5.22,97.0,0.1,1948.812275,31.79,6.5,6.4,0.561,9.6
31,2002,1,99.0,1,4.17,112.9493745,94.0,0,47.3,1,94.0,8.23,94.0,0.1,462.14965,0.46,2.2,2.2,0.712,11.9
39,2003,1,343.0,7,0.56,6.913998013,91.0,376,13.3,10,95.0,3.5,93.0,1.9,232.7945459,37.38,9.7,9.7,0.0,4.7
111,2005,1,25.0,0,4.47,418.9206608,83.0,0,51.1,0,84.0,6.78,83.0,0.6,3595.8855,4.99,3.5,3.4,0.672,11.3
62,2013,1,114.0,4,0.4,546.6235156,98.0,120,64.0,4,98.0,7.23,98.0,0.1,3992.86717,84.13,3.9,3.9,0.737,13.1
118,2008,1,344.0,14,1.33,69.35924758,24.0,187,2.4,22,8.0,5.73,81.0,4.8,513.391914,61.62,7.7,7.6,0.441,10.1
23,2011,1,371.0,51,6.19,83.18071241,82.0,504,26.6,79,8.0,3.96,82.0,4.9,1295.649726,2.52,6.0,6.0,0.486,10.0
43,2002,1,11.0,3,13.78,3779.655273,29.0,5185,55.8,4,97.0,1.22,97.0,0.1,24275.2426,61.85,0.7,0.6,0.851,15.5
91,2009,1,175.0,371,0.03,0.697215581,78.0,863,21.3,460,7.0,2.94,71.0,0.1,16.63999,16.75,2.5,2.9,0.514,7.3
92,2009,1,127.0,1,6.87,1092.155356,85.0,0,53.4,2,85.0,7.56,85.0,0.1,7429.628274,35.79,2.0,1.9,0.755,12.8
6,2012,0,61.0,1,10.03,11714.99858,91.0,199,65.0,1,92.0,9.36,92.0,0.1,67677.63477,227.28,0.6,0.6,0.93,20.1
112,2011,1,438.0,2,5.2,735.7090978,91.0,0,3.2,3,85.0,8.61,91.0,15.7,3934.27325,12.25,5.1,5.2,0.526,11.2
103,2003,1,225.0,0,6.54,86.42744056,43.0,0,22.2,0,94.0,11.12,94.0,1.6,649.342153,1.48,7.4,7.4,0.504,9.7
33,2000,0,7.0,0,9.56,950.8027925,89.0,0,52.8,0,97.0,5.77,97.0,0.1,14672.8826,9.43,0.9,1.0,0.798,12.5
20,2009,1,338.0,23,4.05,2.030494673,94.0,305,15.7,34,96.0,6.96,94.0,2.4,24.944652,8.49,7.8,7.8,0.336,8.6
66,2009,0,184.0,0,9.85,1137.6237,92.0,0,58.5,0,94.0,6.84,94.0,0.1,12219.37379,21.42,2.3,2.3,0.821,16.4
10,2010,1,222.0,0,14.44,8.49409518,96.0,1,59.3,1,99.0,5.55,98.0,0.1,63.38877,9.5,2.0,2.2,0.78,15.5
125,2011,1,24.0,5,8.48,415.1627705,21.0,1333,59.0,5,54.0,6.98,5.0,0.2,3569.75727,0.46,2.4,2.5,0.734,14.9
107,2007,1,45.0,29,3.86,45.57108889,63.0,0,2.2,45,63.0,1.12,64.0,2.2,358.8274716,6.15,8.9,8.9,0.357,8.2
52,2006,1,24.0,1,7.04,170.6325842,93.0,0,39.6,1,92.0,4.67,93.0,1.1,1945.6395,0.75,5.7,5.5,0.622,11.7
59,2014,1,6.0,1,2.62,4348.33531,97.0,6,64.6,1,95.0,7.81,95.0,0.1,37582.84624,0.82,1.2,1.1,0.895,16.0
79,2008,1,127.0,37,5.36,159.8772264,97.0,0,58.7,43,96.0,6.6,96.0,0.1,9689.52887,113.66,1.7,1.6,0.735,12.3
11,2011,0,8.0,0,10.11,713.5297354,97.0,576,62.3,1,98.0,1.42,98.0,0.1,4772.77415,11.48,0.9,0.9,0.884,16.1
22,2008,1,199.0,16,2.24,53.10009046,91.0,4211,15.3,18,91.0,5.55,91.0,0.7,745.7877873,1.39,11.2,11.4,0.511,10.5
106,2009,1,182.0,0,4.94,75.2256582,99.0,0,32.4,0,99.0,2.64,99.0,0.1,976.9566,0.87,5.8,6.2,0.739,13.2
12,2003,1,21.0,0,5.67,312.7995946,96.0,0,42.6,0,95.0,4.53,96.0,1.5,3679.99523,0.27,3.6,3.6,0.684,12.2
72,2013,1,23.0,29,0.87,79.50882493,74.0,6,19.5,40,73.0,4.15,74.0,0.4,461.723722,229.61,7.3,7.2,0.508,10.3
102,2005,1,16.0,0,3.63,287.4671305,41.0,0,69.7,0,55.0,4.47,49.0,0.1,2571.262348,1.8,0.2,0.2,0.671,12.6
35,2005,1,28.0,7,5.71,289.7418649,87.0,0,48.2,8,86.0,4.26,87.0,2.0,3681.5993,92.38,3.5,3.4,0.668,12.6
83,2011,1,47.0,66,0.94,40.80617976,76.0,177,2.9,94,73.0,6.23,76.0,9.6,526.5313517,2.49,3.7,3.6,0.397,9.5
88,2006,1,17.0,3,3.69,21.41123529,88.0,0,47.1,4,88.0,6.33,88.0,0.3,124.992617,5.45,2.0,1.9,0.597,11.0
70,2011,0,18.0,0,12.66,1758.822757,95.0,7,6.5,0,92.0,6.86,92.0,0.1,14357.73679,3.28,2.7,2.8,0.826,16.7
12,2014,1,177.0,0,6.58,670.0920883,95.0,0,5.1,0,95.0,5.79,95.0,0.2,4852.223666,3.52,3.4,3.4,0.705,12.8
126,2006,1,117.0,1,6.58,1712.225506,95.0,0,58.9,1,95.0,11.17,95.0,0.1,5877.87678,3.33,1.6,1.6,0.756,15.2
0,2006,1,295.0,84,0.03,17.17151751,64.0,1990,14.7,116,58.0,7.43,58.0,0.1,272.56377,25.89,19.2,19.3,0.405,8.1
49,2013,1,189.0,11,1.93,582.1469583,85.0,0,49.3,13,84.0,6.3,85.0,0.4,3452.828934,155.96,1.2,1.2,0.611,10.7
83,2008,1,45.0,72,1.48,0.796915785,75.0,4,19.7,104,74.0,4.91,75.0,12.6,53.127719,228.47,3.7,3.7,0.372,8.8
93,2003,1,321.0,11,0.59,124.3789361,67.0,3863,39.6,14,62.0,6.79,68.0,1.4,588.3582595,0.62,1.5,1.4,0.433,7.2
64,2014,1,255.0,56,0.01,170.9626624,92.0,354,21.3,79,93.0,5.72,92.0,2.9,1335.6458,4.62,7.8,7.7,0.546,11.1
111,2010,1,19.0,0,5.26,99.08095375,86.0,0,54.8,0,96.0,5.81,96.0,0.5,833.31332,0.53,3.5,3.4,0.7,12.3
35,2010,1,166.0,6,6.02,664.5585242,83.0,0,53.6,8,85.0,4.6,88.0,0.9,5451.6696,98.98,3.3,3.3,0.697,12.9
92,2007,1,124.0,1,6.16,76.2508038,85.0,0,51.9,2,84.0,6.31,85.0,0.2,668.8667,3.45,2.1,2.0,0.743,12.9
2,2008,1,126.0,20,0.46,43.08717334,91.0,217,51.8,23,92.0,4.2,93.0,0.1,495.254866,34.87,6.0,5.9,0.697,12.6
39,2011,1,286.0,6,0.62,20.97991915,96.0,48,16.5,8,96.0,3.6,96.0,0.7,582.775532,4.47,8.8,8.7,0.405,5.0
37,2002,1,24.0,3,2.97,29.68529375,81.0,0,47.0,4,81.0,7.9,81.0,0.4,248.4125,0.59,2.0,1.9,0.621,11.8
128,2014,1,134.0,0,0.01,564.8167043,64.0,10,52.5,0,65.0,5.2,64.0,0.1,3148.36513,0.26,1.5,1.4,0.596,10.8
33,2003,0,66.0,0,10.62,158.7087399,88.0,0,54.3,0,98.0,6.83,98.0,0.1,2293.4789,9.94,0.9,1.0,0.815,13.0
33,2010,0,59.0,0,11.32,283.3300258,96.0,18,57.8,0,99.0,7.23,99.0,0.1,3818.46396,1.11,0.9,1.0,0.853,14.6
77,2009,1,215.0,8,0.01,11.14504291,64.0,322,26.8,12,63.0,3.79,64.0,1.2,146.83851,3.56,8.9,8.7,0.476,7.1
13,2012,1,251.0,25,0.01,9.80407467,8.0,288,24.1,39,8.0,4.86,8.0,1.3,837.9551,9.73,7.4,7.3,0.458,10.0
57,2010,1,145.0,32,0.19,21.82252494,72.0,492,55.8,39,74.0,3.82,74.0,0.1,452.74948,3.76,5.3,5.1,0.646,10.4
54,2012,1,151.0,4,3.11,363.5721644,97.0,0,48.4,4,97.0,9.78,97.0,0.4,2178.38325,8.56,2.2,2.1,0.614,11.6
32,2013,0,97.0,0,12.39,1899.107385,96.0,0,62.5,0,96.0,7.83,96.0,0.1,13574.749,42.56,1.5,1.5,0.817,14.9
28,2009,1,93.0,248,4.88,50.28348923,99.0,52461,27.3,288,99.0,5.8,99.0,0.1,3838.434292,1.33,4.4,3.8,0.682,12.2
62,2004,1,125.0,4,0.54,32.52523612,95.0,21,57.0,4,95.0,9.5,95.0,0.1,261.456882,55.36,3.9,3.8,0.723,13.5
0,2009,1,281.0,77,0.01,56.76221682,63.0,2861,16.2,106,63.0,9.42,63.0,0.1,445.8932979,2.84,18.6,18.7,0.434,8.9
25,2012,1,439.0,16,0.01,7.344808214,47.0,141,21.2,23,47.0,3.62,47.0,5.1,486.41114,4.49,8.7,8.6,0.366,7.1
111,2009,1,196.0,0,5.13,885.0739766,87.0,0,54.1,0,85.0,6.14,87.0,0.6,7443.85178,0.53,3.5,3.4,0.696,12.1
116,2002,1,192.0,16,5.93,27.63810304,95.0,10315,2.2,19,97.0,3.7,96.0,0.7,296.54617,64.73,9.2,9.5,0.657,11.5
127,2010,1,183.0,20,2.73,119.4571154,99.0,117,4.7,23,99.0,5.34,99.0,0.2,1377.8214,2.86,3.0,3.1,0.657,11.9
